"site","ozone","month","year","lat","lon"
3774,0.0219479768786127,10,2015,33.8025,-118.22
3777,0.0388360678925035,10,2015,33.583018,-117.072202
3779,0.0262193820224719,10,2015,40.71527,-124.20149
3781,0.031465,10,2015,36.78538,-119.77321
3782,0.0241947443181818,10,2015,37.74367,-121.93419
3783,0.0268089743589744,10,2015,39.76168,-121.84047
3787,0.0350597014925373,10,2015,35.33156,-118.9999
3796,0.0275919778699862,10,2015,38.88563,-121.30208
3804,0.018819014084507,10,2015,38.403765,-122.818294
3806,0.0293097643097643,10,2015,32.817978,-116.968133
3812,0.0256435643564356,10,2015,35.49442,-120.66622
3816,0.0302251344086021,10,2015,40.17088,-122.25556
2008,0.0362085798816568,11,2015,34.46248,-120.02547
2013,0.0192712177121771,11,2015,36.70556,-119.74139
2016,0.0236364922206506,11,2015,36.48187,-121.73333
2032,0.0168965785381026,11,2015,36.33252,-119.29095
2077,0.0308952871870398,11,2015,34.05965,-117.14734
2094,0.0133484760522496,11,2015,37.95075,-121.26897
2114,0.0200251177394035,11,2015,36.59744,-119.50369
2116,0.030194950911641,11,2015,37.36075,-118.3308
2123,0.0185104166666667,11,2015,38.71209,-121.38108
2125,0.0150655523255814,11,2015,37.48293,-122.20348
2143,0.0208090379008746,11,2015,38.53455,-121.7734
2160,0.0204564896755162,11,2015,34.13265,-118.12714
2199,0.0339214743589744,11,2015,33.85262,-116.54099
2221,0.0251092399403875,11,2015,34.106678,-117.274063
2249,0.0188913107511046,11,2015,33.92505,-117.95259
2266,0.0257823008849558,11,2015,34.10015,-117.49198
2312,0.0265076246334311,11,2015,35.345607,-118.851825
2320,0.0161561046511628,11,2015,36.99958,-121.57466
2321,0.0306807580174927,11,2015,35.366386,-120.842602
2360,0.0219293078055965,11,2015,34.63782,-120.4575
2368,0.0346437587657784,11,2015,32.952499,-117.263336
2373,0.0187822840409956,11,2015,37.76595,-122.39902
2410,0.017759941089838,11,2015,38.10251,-122.238
2420,0.0277421851289833,11,2015,34.1992,-118.53275
2460,0.0429180834621329,11,2015,32.84232,-116.76831
2484,0.0313497041420118,11,2015,34.13648,-117.92392
2485,0.02412852897474,11,2015,34.10367,-117.62906
2494,0.0276601823708207,11,2015,34.05109,-118.4564
2499,0.0328855895196507,11,2015,34.24313,-117.2723
2525,0.0219043668122271,11,2015,33.78933,-117.22764
2551,0.0274633333333333,11,2015,32.79215,-115.56299
2589,0.026680981595092,11,2015,32.63123,-117.05905
2593,0.0283497822931785,11,2015,34.60582,-120.07507
2596,0.0220203513909224,11,2015,33.99952,-117.41595
2613,0.0180581196581197,11,2015,37.22687,-121.97969
2622,0.018259738372093,11,2015,37.9723,-122.52011
2628,0.0226550764951321,11,2015,36.843425,-121.3621
2650,0.0313677325581395,11,2015,34.4165,-117.28559
2655,0.0160918604651163,11,2015,38.31139,-122.2942
2731,0.0147400568181818,11,2015,38.61374,-121.36801
2744,0.0215615720524017,11,2015,39.18919,-121.99887
2752,0.0178214804063861,11,2015,41.72679,-122.63359
2772,0.0276083090379009,11,2015,35.438035,-119.016787
2804,0.0195497101449275,11,2015,38.0063,-121.64191
2806,0.0310476744186047,11,2015,37.65446,-122.03155
2829,0.0145463556851312,11,2015,40.55013,-122.38092
2830,0.036399237804878,11,2015,34.42505,-117.58982
2831,0.0182201166180758,11,2015,37.936,-122.0262
2833,0.0162240524781341,11,2015,37.642165,-120.994212
2844,0.0183731563421829,11,2015,36.84157,-119.87449
2849,0.0330345291479821,11,2015,34.14437,-117.85038
2878,0.0233262773722628,11,2015,33.708573,-116.215395
2880,0.0307383720930232,11,2015,34.276316,-118.683685
2898,0.0166825768667643,11,2015,34.06698,-117.75138
2899,0.0186560650887574,11,2015,34.06653,-118.22676
2914,0.0246911544227886,11,2015,39.033054,-122.921944
2919,0.0343260553129549,11,2015,35.05156,-119.40263
2923,0.0211271260997067,11,2015,34.89405,-117.02471
2937,0.0249913767019667,11,2015,33.67458,-117.9256
2943,0.0308906557377049,11,2015,33.67653,-117.33104
2954,0.0351852941176471,11,2015,34.52745,-120.19666
2955,0.0220655072463768,11,2015,35.614668,-120.656912
2956,0.0187187755102041,11,2015,38.74643,-121.26498
2957,0.033321044546851,11,2015,34.5417,-119.79152
2958,0.0166143895348837,11,2015,39.13868,-121.61884
2968,0.0223630434782609,11,2015,37.98178,-120.378551
2972,0.0354233473980309,11,2015,40.53996,-121.57646
2977,0.0164945567651633,11,2015,38.30256,-121.42083
2981,0.0205160869565217,11,2015,35.50349,-119.27264
2983,0.0232064156206416,11,2015,36.48329,-121.15682
2984,0.031475,11,2015,34.210169,-118.870509
2991,0.0275979680696662,11,2015,34.25239,-119.143182
2992,0.0383684992570579,11,2015,34.725342,-120.428716
2993,0.016653711790393,11,2015,38.342606,-120.764426
2996,0.0183262411347518,11,2015,37.48822,-120.83592
3003,0.0325234375,11,2015,34.403052,-119.457914
3010,0.0141345029239766,11,2015,39.14566,-123.20298
3011,0.0147270958083832,11,2015,38.56844,-121.49311
3017,0.0360643895348837,11,2015,38.725282,-120.821916
3018,0.0387017543859649,11,2015,37.713136,-119.706235
3022,0.0200050420168067,11,2015,37.28177,-120.43368
3023,0.0395317577548006,11,2015,34.59593,-120.63129
3026,0.02,11,2015,36.819313,-119.716389
3032,0.0149220833333333,11,2015,40.45318,-122.29883
3033,0.023836231884058,11,2015,38.654068,-122.901867
3101,0.0441135693215339,11,2015,34.48976,-120.0469
3117,0.0387323144104803,11,2015,39.205556,-121.820461
3121,0.0330815674891147,11,2015,35.05045,-118.14778
3126,0.0370133426966292,11,2015,39.23352,-121.05567
3129,0.018558282208589,11,2015,36.31572,-119.64323
3135,0.025810595065312,11,2015,32.67618,-115.48307
3140,0.0156316860465116,11,2015,37.07939,-121.60004
3143,0.0235661807580175,11,2015,33.03239,-115.623618
3144,0.018811884057971,11,2015,38.20185,-120.680277
3146,0.0198127536231884,11,2015,35.356615,-119.062613
3151,0.0369774964838256,11,2015,36.50881,-116.84767
3152,0.0425084745762712,11,2015,34.06959,-116.38893
3153,0.0274619970193741,11,2015,34.445505,-119.828452
3157,0.0353592307692308,11,2015,39.318056,-120.845556
3158,0.039283768115942,11,2015,40.2622,-122.0928
3161,0.0305189873417722,11,2015,37.54377,-119.83957
3168,0.0340926605504587,11,2015,33.920767,-116.858413
3172,0.0248586309523809,11,2015,34.448057,-119.231299
3186,0.0263489082969432,11,2015,33.213488,-115.545136
3187,0.0227063037249284,11,2015,38.683293,-121.164442
3196,0.0246405472636816,11,2015,38.89094,-121.00337
3198,0.0329511450381679,11,2015,33.21701,-117.39616
3200,0.0171416666666667,11,2015,36.98332,-121.98822
3209,0.0201880064829822,11,2015,38.49444,-121.21115
3211,0.0195089285714286,11,2015,36.86719,-120.01011
3215,0.0287767477203647,11,2015,35.774455,-117.372102
3247,0.0163142028985507,11,2015,37.74306,-122.16994
3249,0.0198942415730337,11,2015,38.66121,-121.73269
3251,0.0327109489051095,11,2015,35.0315,-120.50101
3265,0.0314180351906158,11,2015,33.63005,-117.67588
3415,0.0215768895348837,11,2015,38.22709,-122.07566
3484,0.0287064606741573,11,2015,36.48943,-118.829138
3486,0.0256141193595342,11,2015,34.942872,-120.435611
3489,0.0201680672268908,11,2015,36.694261,-121.623271
3490,0.0158511013215859,11,2015,37.6875,-121.7842
3491,0.0340669565217391,11,2015,39.708454,-121.617309
3495,0.0386762481089259,11,2015,35.644167,-120.23
3500,0.0270068493150685,11,2015,34.51096,-117.32555
3502,0.028454128440367,11,2015,34.38337,-118.52839
3505,0.0311291666666667,11,2015,34.404281,-118.80998
3658,0.0306781679389313,11,2015,34.66959,-118.13068
3661,0.0137968181818182,11,2015,37.348488,-121.894936
3665,0.0240755102040816,11,2015,34.427753,-119.690912
3668,0.0208208998548621,11,2015,37.9604,-122.35685
3673,0.0231508695652174,11,2015,33.61235,-114.60209
3674,0.0208792307692308,11,2015,33.83061,-117.9385
3678,0.0193383426966292,11,2015,38.35655,-121.94986
3683,0.028012573964497,11,2015,33.95507,-118.43049
3688,0.0270723188405797,11,2015,35.25651,-120.6693
3690,0.0232009202453988,11,2015,32.70139,-117.1528
3693,0.0170882962962963,11,2015,34.01029,-118.0685
3694,0.0268069666182874,11,2015,35.35472,-120.04019
3696,0.0282282768777614,11,2015,37.68268,-121.44238
3697,0.0381404728789986,11,2015,33.7411,-115.8206
3702,0.0232743202416918,11,2015,33.99636,-117.4924
3714,0.022924347826087,11,2015,39.53387,-122.190834
3716,0.0192170454545455,11,2015,40.77678,-124.17949
3726,0.018464,11,2015,36.209018,-121.125959
3732,0.0386142061281337,11,2015,33.93983,-115.41085
3733,0.0439454545454545,11,2015,35.1019,-115.7767
3738,0.0165303290414878,11,2015,38.650783,-121.506767
3739,0.034506779661017,11,2015,32.57816,-116.92135
3742,0.0158193645990923,11,2015,37.8148,-122.28236
3743,0.0255204379562044,11,2015,33.901445,-118.204989
3746,0.024404748603352,11,2015,40.689075,-122.402255
3758,0.0253102898550725,11,2015,35.23918,-118.78863
3759,0.0210161030595813,11,2015,36.63424,-120.38234
3763,0.0215684380032206,11,2015,36.03179,-119.05505
3766,0.029797256097561,11,2015,32.84547,-117.12389
3771,0.0195428082191781,11,2015,36.95326,-120.03419
3773,0.0333299703264095,11,2015,37.689609,-121.631964
3774,0.0152217647058824,11,2015,33.8025,-118.22
3777,0.0386737463126844,11,2015,33.583018,-117.072202
3779,0.0312568421052632,11,2015,40.71527,-124.20149
3781,0.0157865889212828,11,2015,36.78538,-119.77321
3782,0.0158485507246377,11,2015,37.74367,-121.93419
3783,0.0191277213352685,11,2015,39.76168,-121.84047
3787,0.0195779122541604,11,2015,35.33156,-118.9999
3796,0.017084388185654,11,2015,38.88563,-121.30208
3804,0.0153140783744557,11,2015,38.403765,-122.818294
3806,0.0217993079584775,11,2015,32.817978,-116.968133
3812,0.0183666666666667,11,2015,35.49442,-120.66622
3816,0.0212502849002849,11,2015,40.17088,-122.25556
2008,0.0354525547445255,12,2015,34.46248,-120.02547
2013,0.0126253993610224,12,2015,36.70556,-119.74139
2016,0.0205406504065041,12,2015,36.48187,-121.73333
2032,0.0105092067988669,12,2015,36.33252,-119.29095
2077,0.0229901408450704,12,2015,34.05965,-117.14734
2094,0.0115439655172414,12,2015,37.95075,-121.26897
2114,0.0140901990811639,12,2015,36.59744,-119.50369
2116,0.0281101788170564,12,2015,37.36075,-118.3308
2123,0.0180691562932227,12,2015,38.71209,-121.38108
2125,0.0156358571428571,12,2015,37.48293,-122.20348
2143,0.0184507757404795,12,2015,38.53455,-121.7734
2160,0.012908576329331,12,2015,34.13265,-118.12714
2199,0.0271078078078078,12,2015,33.85262,-116.54099
2221,0.0203134560906516,12,2015,34.106678,-117.274063
2249,0.0124059405940594,12,2015,33.92505,-117.95259
2266,0.0162801195814649,12,2015,34.10015,-117.49198
2312,0.0195711267605634,12,2015,35.345607,-118.851825
2320,0.00322222222222222,12,2015,36.99958,-121.57466
2321,0.0274901408450704,12,2015,35.366386,-120.842602
2360,0.020428981348637,12,2015,34.63782,-120.4575
2368,0.0283778990450205,12,2015,32.952499,-117.263336
2373,0.0172291139240506,12,2015,37.76595,-122.39902
2410,0.0158803094233474,12,2015,38.10251,-122.238
2420,0.0221124820659971,12,2015,34.1992,-118.53275
2460,0.0379174041297935,12,2015,32.84232,-116.76831
2484,0.0240199716713881,12,2015,34.13648,-117.92392
2485,0.0164431232091691,12,2015,34.10367,-117.62906
2494,0.0228833087149188,12,2015,34.05109,-118.4564
2499,0.0274406779661017,12,2015,34.24313,-117.2723
2525,0.0170172752808989,12,2015,33.78933,-117.22764
2551,0.024160900140647,12,2015,32.79215,-115.56299
2589,0.0205398230088496,12,2015,32.63123,-117.05905
2593,0.0256152758132956,12,2015,34.60582,-120.07507
2596,0.0170858956276446,12,2015,33.99952,-117.41595
2613,0.006875,12,2015,37.22687,-121.97969
2622,0.0162808988764045,12,2015,37.9723,-122.52011
2628,0.0210524193548387,12,2015,36.843425,-121.3621
2650,0.0255973352033661,12,2015,34.4165,-117.28559
2655,0.0149371830985915,12,2015,38.31139,-122.2942
2731,0.0140995750708215,12,2015,38.61374,-121.36801
2744,0.0206136752136752,12,2015,39.18919,-121.99887
2752,0.0163991537376587,12,2015,41.72679,-122.63359
2772,0.0176995792426367,12,2015,35.438035,-119.016787
2804,0.0181353436185133,12,2015,38.0063,-121.64191
2806,0.0343142857142857,12,2015,37.65446,-122.03155
2829,0.0129239455782313,12,2015,40.55013,-122.38092
2830,0.0338557184750733,12,2015,34.42505,-117.58982
2831,0.0175690042075736,12,2015,37.936,-122.0262
2833,0.0145036465638149,12,2015,37.642165,-120.994212
2844,0.0137604456824513,12,2015,36.84157,-119.87449
2849,0.0246794617563739,12,2015,34.14437,-117.85038
2878,0.0189971428571429,12,2015,33.708573,-116.215395
2880,0.0240561797752809,12,2015,34.276316,-118.683685
2898,0.0114087082728592,12,2015,34.06698,-117.75138
2899,0.014825390070922,12,2015,34.06653,-118.22676
2914,0.0228147100424328,12,2015,39.033054,-122.921944
2919,0.0290563480741797,12,2015,35.05156,-119.40263
2923,0.0202595408895265,12,2015,34.89405,-117.02471
2937,0.0211578571428571,12,2015,33.67458,-117.9256
2943,0.0229446478873239,12,2015,33.67653,-117.33104
2954,0.0317556818181818,12,2015,34.52745,-120.19666
2955,0.0164142053445851,12,2015,35.614668,-120.656912
2956,0.0199406732117812,12,2015,38.74643,-121.26498
2957,0.0297721893491124,12,2015,34.5417,-119.79152
2958,0.0165438990182328,12,2015,39.13868,-121.61884
2968,0.019093475177305,12,2015,37.98178,-120.378551
2972,0.0367418918918919,12,2015,40.53996,-121.57646
2977,0.0183347457627119,12,2015,38.30256,-121.42083
2981,0.0160994389901823,12,2015,35.50349,-119.27264
2983,0.0203823129251701,12,2015,36.48329,-121.15682
2984,0.0263378196500673,12,2015,34.210169,-118.870509
2991,0.0237124824684432,12,2015,34.25239,-119.143182
2992,0.0351951219512195,12,2015,34.725342,-120.428716
2993,0.015901404494382,12,2015,38.342606,-120.764426
2996,0.0144534918276374,12,2015,37.48822,-120.83592
3003,0.0284441301272984,12,2015,34.403052,-119.457914
3010,0.014527817403709,12,2015,39.14566,-123.20298
3011,0.0138907142857143,12,2015,38.56844,-121.49311
3017,0.0339863703703704,12,2015,38.725282,-120.821916
3018,0.0377107438016529,12,2015,37.713136,-119.706235
3022,0.0159519174041298,12,2015,37.28177,-120.43368
3023,0.0365787234042553,12,2015,34.59593,-120.63129
3026,0.0134235474006116,12,2015,36.819313,-119.716389
3032,0.0124978142076503,12,2015,40.45318,-122.29883
3033,0.0206028169014084,12,2015,38.654068,-122.901867
3036,0.0330158311345646,12,2015,36.566128,-118.7777
3101,0.0397234042553191,12,2015,34.48976,-120.0469
3117,0.036405790960452,12,2015,39.205556,-121.820461
3121,0.0316207681365576,12,2015,35.05045,-118.14778
3126,0.0349518918918919,12,2015,39.23352,-121.05567
3129,0.0136583931133429,12,2015,36.31572,-119.64323
3135,0.0217035161744023,12,2015,32.67618,-115.48307
3140,0.0019875,12,2015,37.07939,-121.60004
3143,0.0201072931276297,12,2015,33.03239,-115.623618
3144,0.0184067321178121,12,2015,38.20185,-120.680277
3146,0.0147200561009818,12,2015,35.356615,-119.062613
3151,0.0330135135135135,12,2015,36.50881,-116.84767
3152,0.0396030013642565,12,2015,34.06959,-116.38893
3153,0.0257907647907648,12,2015,34.445505,-119.828452
3158,0.0357090267983075,12,2015,40.2622,-122.0928
3168,0.0274342981186686,12,2015,33.920767,-116.858413
3172,0.0204864498644986,12,2015,34.448057,-119.231299
3186,0.0193966527196653,12,2015,33.213488,-115.545136
3187,0.0204766483516483,12,2015,38.683293,-121.164442
3198,0.0281375579598145,12,2015,33.21701,-117.39616
3200,0.0162627688172043,12,2015,36.98332,-121.98822
3209,0.0198593103448276,12,2015,38.49444,-121.21115
3211,0.0156609510086455,12,2015,36.86719,-120.01011
3215,0.0240509572901325,12,2015,35.774455,-117.372102
3247,0.0146713884992987,12,2015,37.74306,-122.16994
3249,0.0191979508196721,12,2015,38.66121,-121.73269
3251,0.0294076704545455,12,2015,35.0315,-120.50101
3265,0.0235712871287129,12,2015,33.63005,-117.67588
3415,0.00693333333333333,12,2015,38.22709,-122.07566
3484,0.0245074626865672,12,2015,36.48943,-118.829138
3486,0.0208658640226629,12,2015,34.942872,-120.435611
3489,0.0183945945945946,12,2015,36.694261,-121.623271
3490,0.0165464235624123,12,2015,37.6875,-121.7842
3491,0.0313802244039271,12,2015,39.708454,-121.617309
3495,0.0346963123644252,12,2015,35.644167,-120.23
3500,0.0228162962962963,12,2015,34.51096,-117.32555
3502,0.0233352422907489,12,2015,34.38337,-118.52839
3505,0.0279838492597577,12,2015,34.404281,-118.80998
3658,0.0266677215189873,12,2015,34.66959,-118.13068
3661,0.0142417533432392,12,2015,37.348488,-121.894936
3665,0.0218241234221599,12,2015,34.427753,-119.690912
3668,0.0181791023842917,12,2015,37.9604,-122.35685
3673,0.0196683029453015,12,2015,33.61235,-114.60209
3674,0.0134916292974589,12,2015,33.83061,-117.9385
3678,0.016787619047619,12,2015,38.35655,-121.94986
3683,0.0239009971509971,12,2015,33.95507,-118.43049
3688,0.0256308056872038,12,2015,35.25651,-120.6693
3690,0.0185618479880775,12,2015,32.70139,-117.1528
3693,0.0118575581395349,12,2015,34.01029,-118.0685
3694,0.0237685834502104,12,2015,35.35472,-120.04019
3696,0.0247099719101124,12,2015,37.68268,-121.44238
3697,0.0387642956764296,12,2015,33.7411,-115.8206
3702,0.0160654571843251,12,2015,33.99636,-117.4924
3714,0.0186630681818182,12,2015,39.53387,-122.190834
3716,0.0235636650868878,12,2015,40.77678,-124.17949
3726,0.0158369272237197,12,2015,36.209018,-121.125959
3732,0.0347543859649123,12,2015,33.93983,-115.41085
3738,0.0166055172413793,12,2015,38.650783,-121.506767
3739,0.027989247311828,12,2015,32.57816,-116.92135
3742,0.0149245363766048,12,2015,37.8148,-122.28236
3743,0.0192977941176471,12,2015,33.901445,-118.204989
3746,0.0196665317139001,12,2015,40.689075,-122.402255
3758,0.020033615819209,12,2015,35.23918,-118.78863
3759,0.0186595375722543,12,2015,36.63424,-120.38234
3763,0.0160362041467305,12,2015,36.03179,-119.05505
3766,0.0251369426751592,12,2015,32.84547,-117.12389
3771,0.0135409917355372,12,2015,36.95326,-120.03419
3773,0.0296659186535764,12,2015,37.689609,-121.631964
3774,0.0128232995658466,12,2015,33.8025,-118.22
3777,0.0335324858757062,12,2015,33.583018,-117.072202
3779,0.0337154311649017,12,2015,40.71527,-124.20149
3781,0.0115317796610169,12,2015,36.78538,-119.77321
3782,0.00144285714285714,12,2015,37.74367,-121.93419
3783,0.0169415954415954,12,2015,39.76168,-121.84047
3787,0.0127642647058824,12,2015,35.33156,-118.9999
3796,0.0183327702702703,12,2015,38.88563,-121.30208
3804,0.0167658192090396,12,2015,38.403765,-122.818294
3806,0.0162816188870152,12,2015,32.817978,-116.968133
3812,0.0143997175141243,12,2015,35.49442,-120.66622
3816,0.016800269179004,12,2015,40.17088,-122.25556
2008,0.0320213068181818,1,2016,34.46248,-120.02547
2013,0.0141710601719198,1,2016,36.70556,-119.74139
2016,0.019887074829932,1,2016,36.48187,-121.73333
2032,0.011850702247191,1,2016,36.33252,-119.29095
2077,0.0210915848527349,1,2016,34.05965,-117.14734
2094,0.0130372355430183,1,2016,37.95075,-121.26897
2114,0.0173783475783476,1,2016,36.59744,-119.50369
2116,0.025983584131327,1,2016,37.36075,-118.3308
2123,0.0191268965517241,1,2016,38.71209,-121.38108
2125,0.0166366713681241,1,2016,37.48293,-122.20348
2143,0.0208869198312236,1,2016,38.53455,-121.7734
2160,0.0134847482014388,1,2016,34.13265,-118.12714
2199,0.0262901065449011,1,2016,33.85262,-116.54099
2221,0.0183111587982833,1,2016,34.106678,-117.274063
2249,0.0135460563380282,1,2016,33.92505,-117.95259
2266,0.016654442877292,1,2016,34.10015,-117.49198
2312,0.0216754558204769,1,2016,35.345607,-118.851825
2321,0.0264589235127479,1,2016,35.366386,-120.842602
2360,0.0240070921985816,1,2016,34.63782,-120.4575
2368,0.0277074829931973,1,2016,32.952499,-117.263336
2373,0.0183699576868829,1,2016,37.76595,-122.39902
2410,0.0197115168539326,1,2016,38.10251,-122.238
2420,0.0209464748201439,1,2016,34.1992,-118.53275
2460,0.0368755555555556,1,2016,32.84232,-116.76831
2484,0.0215787535410765,1,2016,34.13648,-117.92392
